Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450765200,0.8,2,0,1,27.48457098007202
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450846200,0.8,2,0,1,29.122231006622314
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451200800,1.0,3,0,0,32.56560492515564
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451207400,1.0,3,0,0,28.657428979873657
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451031900,1.0,3,0,0,30.798487901687622
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451114100,1.0,3,0,0,29.696341037750244
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451149500,0.8571428571428571,3,1,0,31.26583218574524
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451038740,0.8,2,0,1,31.52149486541748
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450873800,1.0,3,0,0,31.331156015396118
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451046600,1.0,3,0,0,29.829458951950073
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451031000,1.0,3,0,0,31.563448905944824
